density,alcohol,citric_acid,residual_sugar,pH,type,quality
1.909196067,3.739130435,2.463855422,1.358895706,6.023255814,0,4
2.563331405,3.47826087,2.246987952,2.628834356,3.720930233,0,3
1.851937536,4.913043478,2.355421687,1.634969325,2.744186047,0,3
1.954308849,3.608695652,2.246987952,1.607361963,2.534883721,0,3
1.438982071,7.130434783,3.006024096,1.262269939,3.930232558,0,3
1.858877964,6.347826087,2.518072289,2.187116564,3.441860465,0,3
2.160786582,4.130434783,2.789156627,1.869631902,4.558139535,0,3
1.85540775,4.130434783,2.626506024,1.193251534,4.627906977,0,3
2.778484673,2.565217391,1.975903614,2.987730061,3.930232558,0,2
2.778484673,2.565217391,1.975903614,2.987730061,3.930232558,0,2
1.834586466,4.260869565,2.626506024,1.082822086,3.302325581,0,2
2.778484673,2.565217391,1.975903614,2.987730061,3.930232558,0,2
1.504916136,6.086956522,2.951807229,1.165644172,4.837209302,0,4
2.542510121,3.739130435,2.301204819,2.40797546,3.511627907,0,3
1.912666281,5.043478261,2.572289157,1.455521472,3.651162791,0,3
1.87275882,4.652173913,2.572289157,1.496932515,3.860465116,0,4
1.572585309,5.956521739,2.409638554,1.193251534,4.069767442,0,3
2.924233661,2.565217391,3.602409639,2.780674847,3.23255814,0,2
2.927703875,2.565217391,3.548192771,2.753067485,3.23255814,0,2
1.379988433,6.608695652,2.409638554,1.220858896,3.441860465,0,3
1.97686524,3.739130435,3.548192771,1.110429448,3.581395349,0,3
1.683632157,5.434782609,2.084337349,1.13803681,4.697674419,0,3
1.864083285,4.130434783,2.030120482,1.220858896,4.279069767,0,3
2.674378253,3.347826087,2.409638554,2.960122699,4.348837209,0,3
1.936957779,3.47826087,2.301204819,1.165644172,5.046511628,0,3
2.674378253,3.347826087,2.409638554,2.960122699,4.348837209,0,3
1.643724696,5.173913043,1.542168675,1.096625767,6.302325581,0,1
2.485251591,4.782608696,2.301204819,2.283742331,4,0,2
2.223250434,2.565217391,2.409638554,1.621165644,4,0,2
2.223250434,2.565217391,2.409638554,1.621165644,4,0,2
1.275882013,6.217391304,2.246987952,1.124233129,2.674418605,0,2
1.27761712,6.347826087,2.246987952,1.124233129,2.674418605,0,3
1.931752458,6.739130435,1.108433735,2.449386503,8.186046512,0,3
1.82070561,5.173913043,2.192771084,1.641871166,4.488372093,0,3
1.418160787,7.130434783,2.463855422,1.234662577,5.186046512,0,4
1.964719491,6.47826087,3.927710843,2.007668712,4.76744186,0,3
1.968189705,6.47826087,1.271084337,2.021472393,4.76744186,0,3
1.348756507,6.47826087,1.86746988,1.110429448,4.558139535,0,3
1.82070561,5.173913043,2.192771084,1.641871166,4.488372093,0,3
1.418160787,7.130434783,2.463855422,1.234662577,5.186046512,0,4
1.414690573,7.130434783,2.463855422,1.234662577,5.11627907,0,4
1.499710816,6.347826087,2.572289157,1.400306748,4.139534884,0,3
2.906882591,2.826086957,2.246987952,2.808282209,3.720930233,0,2
2.368999422,3.739130435,2.626506024,2.283742331,3.441860465,0,3
2.972816657,2.826086957,2.084337349,3.042944785,3.511627907,0,2
2.997108155,2.173913043,2.084337349,3.125766871,4.488372093,0,3
2.997108155,2.173913043,2.084337349,3.125766871,4.488372093,0,3
2.997108155,2.173913043,2.084337349,3.125766871,4.488372093,0,3
2.997108155,2.173913043,2.084337349,3.125766871,4.488372093,0,3
1.303643725,7.52173913,2.084337349,1.248466258,6.860465116,0,4
2.32388664,4,2.897590361,1.676380368,3.511627907,0,2
1.720069404,3.739130435,2.572289157,1.234662577,3.441860465,0,1
2.700404858,4.260869565,2.463855422,3.236196319,4.558139535,0,3
2.997108155,2.173913043,2.084337349,3.125766871,4.488372093,0,3
2.842683632,3.739130435,2.301204819,3.374233129,5.046511628,0,2
2.842683632,3.739130435,2.301204819,3.374233129,5.046511628,0,2
1.987275882,4.913043478,2.409638554,1.855828221,4,0,3
1.987275882,4.913043478,2.409638554,1.855828221,4,0,3
1.987275882,4.913043478,2.409638554,1.855828221,4,0,3
1.987275882,4.913043478,2.409638554,1.855828221,4,0,3
2.001156738,3.608695652,1.921686747,1.13803681,3.511627907,0,2
1.851937536,4.260869565,2.789156627,1.56595092,2.11627907,0,3
2.552920763,3.217391304,2.463855422,2.54601227,2.046511628,0,3
2.842683632,3.739130435,2.301204819,3.374233129,5.046511628,0,2
3.101214575,2.826086957,2.951807229,3.084355828,4.697674419,0,2
2.015037594,5.173913043,2.734939759,1.717791411,4.139534884,0,3
3.101214575,2.826086957,2.951807229,3.084355828,4.697674419,0,2
2.313475998,4.652173913,2.518072289,2.159509202,3.651162791,0,2
3.101214575,2.826086957,2.951807229,3.084355828,4.697674419,0,2
2.015037594,5.173913043,2.734939759,1.717791411,4.139534884,0,3
2.174667438,4.913043478,2.897590361,2.13190184,3.860465116,0,3
2.048004627,6.739130435,1,2.325153374,6.023255814,0,3
2.330827068,2.826086957,2.626506024,1.828220859,3.651162791,0,3
2.330827068,2.826086957,2.626506024,1.814417178,3.651162791,0,2
2.702139965,2.956521739,2.246987952,2.145705521,3.023255814,0,2
2.570271833,3.608695652,3.114457831,2.449386503,3.302325581,0,3
1.536148062,6.869565217,2.572289157,1.496932515,4.069767442,0,3
1.865818392,4.782608696,2.355421687,1.13803681,5.674418605,0,3
2.303065356,4.260869565,2.301204819,1.938650307,5.604651163,0,3
2.327356854,4.652173913,2.463855422,2.504601227,4.488372093,0,3
1.810294968,4.913043478,2.463855422,1.13803681,5.604651163,0,4
1.641989589,5.956521739,2.572289157,1.193251534,5.255813953,0,3
1.844997108,7,2.355421687,1.579754601,5.465116279,0,3
2.447079237,3.869565217,2.301204819,2.26993865,4.139534884,0,3
1.496240602,6.217391304,2.518072289,1.179447853,3.790697674,0,2
1.536148062,6.869565217,2.572289157,1.496932515,4.069767442,0,3
1.655870445,5.565217391,2.626506024,1.13803681,5.186046512,0,3
1.799884326,6.139130435,2.192771084,1.924846626,4.348837209,0,4
1.518796992,7.382608696,2.301204819,1.662576687,3.790697674,0,4
2.683053788,2.826086957,2.084337349,2.352760736,3.860465116,0,2
1.379988433,6.47826087,2.409638554,1.179447853,2.953488372,0,4
1.799884326,6.139130435,2.192771084,1.924846626,4.348837209,0,4
1.518796992,7.382608696,2.301204819,1.662576687,3.790697674,0,4
2.415847311,2.956521739,2.897590361,1.98006135,4.069767442,0,2
2.273568537,4.391304348,2.192771084,2.504601227,2.953488372,0,3
1.844997108,4.260869565,2.789156627,1.082822086,3.23255814,0,4
1.648930017,5.52173913,2.626506024,1.220858896,2.186046512,0,3
1.558704453,5.434782609,2.518072289,1.055214724,5.744186047,0,3
2.434933488,2.956521739,2.409638554,2.049079755,3.790697674,0,2
2.58935801,2.565217391,2.843373494,2.062883436,3.720930233,0,2
2.434933488,2.956521739,2.409638554,2.049079755,3.790697674,0,2
2.252747253,4.886956522,2.030120482,2.200920245,4.558139535,0,2
2.438403702,2.826086957,2.409638554,2.035276074,3.790697674,0,2
2.434933488,2.956521739,2.409638554,2.049079755,3.790697674,0,2
2.58935801,2.565217391,2.843373494,2.062883436,3.720930233,0,2
2.90167727,2.043478261,2.463855422,2.835889571,2.534883721,0,5
2.90167727,2.043478261,2.463855422,2.835889571,2.534883721,0,5
2.90167727,2.043478261,2.463855422,2.835889571,2.534883721,0,5
2.90167727,2.043478261,2.463855422,2.835889571,2.534883721,0,5
2.90167727,2.043478261,2.463855422,2.835889571,2.534883721,0,5
2.90167727,2.043478261,2.463855422,2.835889571,2.534883721,0,5
2.90167727,2.043478261,2.463855422,2.835889571,2.534883721,0,5
1.903990746,4.130434783,2.572289157,1.193251534,4.558139535,0,5
2.90167727,2.043478261,2.463855422,2.835889571,2.534883721,0,5
2.868710237,3.652173913,3.819277108,3.084355828,3.23255814,0,3
1.688837478,5.304347826,2.897590361,1.082822086,6.023255814,0,3
1.90746096,4.130434783,2.355421687,1.124233129,5.534883721,0,3
2.001156738,2.565217391,4.740963855,1.082822086,2.674418605,0,3
1.839791787,5.043478261,2.897590361,1.358895706,3.720930233,0,3
2.001156738,2.565217391,4.740963855,1.082822086,2.674418605,0,3
1.711393869,5.304347826,2.626506024,1.27607362,3.162790698,0,4
2.957200694,2.434782609,3.819277108,2.739263804,2.813953488,0,3
2.781954887,2.826086957,2.518072289,2.352760736,2.674418605,0,2
1.437246964,7.782608696,2.355421687,1.70398773,1.697674419,0,3
1.407750145,7.130434783,2.518072289,1.262269939,4.488372093,0,3
1.810294968,4.52173913,2.897590361,1.13803681,4.209302326,0,2
1.737420474,5.47826087,2.626506024,1.110429448,3.720930233,0,3
2.061885483,5.043478261,2.463855422,1.938650307,4.837209302,0,3
1.407750145,7.130434783,2.518072289,1.262269939,4.488372093,0,3
2.044534413,4.304347826,2.572289157,1.690184049,4.697674419,0,2
1.709658762,5.695652174,2.843373494,1.414110429,5.11627907,0,3
2.37593985,3,2.084337349,1.952453988,4.209302326,0,2
2.301330249,3.347826087,2.084337349,1.717791411,4.139534884,0,3
1.810294968,4.52173913,2.897590361,1.13803681,4.209302326,0,2
1.515326778,6.217391304,2.789156627,1.124233129,4.488372093,0,3
1.430306536,7.260869565,2.463855422,1.317484663,3.790697674,0,3
2.651821862,2.956521739,2.355421687,2.463190184,3.930232558,0,2
2.08097166,4.826086957,2.138554217,2.249233129,2.88372093,0,3
2.474840949,2.434782609,2.789156627,2.311349693,1.976744186,0,2
1.430306536,7,2.518072289,1.358895706,4.76744186,0,3
2.651821862,2.956521739,2.355421687,2.463190184,3.930232558,0,2
2.226720648,4.782608696,2.518072289,2.497699387,2.813953488,0,3
2.08097166,4.826086957,2.138554217,2.249233129,2.88372093,0,3
2.143435512,3.086956522,2.030120482,1.538343558,3.093023256,0,2
2.146905726,2.695652174,2.518072289,1.289877301,4.209302326,0,2
1.773857721,5.391304348,2.246987952,1.400306748,3.302325581,0,3
1.359167149,6.869565217,2.518072289,1.151840491,3.930232558,0,3
2.056680162,2.956521739,2.138554217,1.207055215,4.069767442,0,2
1.909196067,4.913043478,2.734939759,1.579754601,4.488372093,0,3
2.148640833,2.826086957,2.138554217,1.607361963,3.093023256,0,2
1.744360902,5.347826087,2.463855422,1.27607362,4.418604651,0,3
2.35858878,2.043478261,2.084337349,1.828220859,2.534883721,0,2
2.148640833,2.826086957,2.138554217,1.607361963,3.093023256,0,2
2.077501446,5,2.572289157,1.924846626,5.11627907,0,3
1.844997108,6.47826087,2.463855422,1.607361963,4.488372093,0,3
1.747831116,4.913043478,2.409638554,1.151840491,4.348837209,0,3
1.744360902,5.347826087,2.463855422,1.27607362,4.418604651,0,3
2.441873916,2.956521739,2.138554217,2.049079755,4.558139535,0,2
2.441873916,2.956521739,2.138554217,2.049079755,4.558139535,0,2
1.917871602,4.913043478,2.680722892,1.607361963,4.906976744,0,3
1.695777906,5.173913043,2.789156627,1.082822086,3.720930233,0,3
2.42799306,2.695652174,2.572289157,1.897239264,3.511627907,0,3
2.087912088,4.652173913,2.192771084,2.228527607,3.302325581,0,1
2.896471949,2.565217391,3.385542169,3.098159509,3.930232558,0,2
3.061307114,2.826086957,3.006024096,3.056748466,4.697674419,0,2
2.896471949,2.565217391,3.385542169,3.098159509,3.930232558,0,2
2.757663389,4.260869565,2.518072289,3.270705521,4.697674419,0,3
2.414112204,4.652173913,2.409638554,2.670245399,4.76744186,0,3
2.674378253,2.826086957,2.192771084,2.615030675,3.651162791,0,2
2.714285714,3.347826087,2.409638554,2.54601227,3.720930233,0,2
2.714285714,3.347826087,2.409638554,2.54601227,3.720930233,0,2
2.714285714,3.347826087,2.409638554,2.54601227,3.720930233,0,2
2.674378253,2.826086957,2.192771084,2.615030675,3.651162791,0,2
2.714285714,3.347826087,2.409638554,2.54601227,3.720930233,0,2
2.301330249,6.347826087,2.572289157,2.794478528,3.093023256,0,3
1.702718334,6.608695652,2.409638554,1.634969325,4.139534884,0,3
2.129554656,3.260869565,3.493975904,1.773006135,4.279069767,0,2
2.389820706,2.826086957,1.86746988,2.007668712,4.418604651,0,2
2.389820706,2.826086957,1.86746988,2.007668712,4.418604651,0,2
1.414690573,7.260869565,2.572289157,1.372699387,4.139534884,0,4
1.576055523,4.97826087,2.734939759,1.303680982,2.395348837,0,3
2.389820706,2.826086957,1.86746988,2.007668712,4.418604651,0,2
1.414690573,7.260869565,2.572289157,1.372699387,4.139534884,0,4
2.179872759,3.260869565,3.548192771,1.786809816,3.720930233,0,2
1.437246964,7.652173913,3.060240964,1.593558282,4.558139535,0,4
2.082706767,5.565217391,2.463855422,2.352760736,3.23255814,0,4
1.437246964,7.652173913,3.060240964,1.593558282,4.558139535,0,4
2.082706767,5.565217391,2.463855422,2.352760736,3.23255814,0,4
2.931174089,2.434782609,2.192771084,3.125766871,3.511627907,0,2
2.179872759,3.282608696,3.548192771,1.786809816,3.720930233,0,2
1.796414112,4.260869565,2.518072289,1.220858896,4.279069767,0,3
3.073452863,2.043478261,2.246987952,3.305214724,3.511627907,0,3
3.073452863,2.043478261,2.246987952,3.305214724,3.511627907,0,3
3.073452863,2.043478261,2.246987952,3.305214724,3.511627907,0,3
3.073452863,2.043478261,2.246987952,3.305214724,3.511627907,0,3
1.796414112,4.260869565,2.518072289,1.220858896,4.279069767,0,3
1.796414112,4.260869565,2.518072289,1.220858896,4.279069767,0,3
3.073452863,2.043478261,2.246987952,3.305214724,3.511627907,0,3
2.221515327,3.47826087,3.710843373,1.828220859,4.488372093,0,3
2.226720648,3.47826087,3.819277108,1.814417178,4.488372093,0,3
2.561596298,3.47826087,2.409638554,2.615030675,3.720930233,0,2
1.71659919,6.47826087,2.463855422,1.607361963,4.348837209,0,3
1.812030075,4.652173913,2.843373494,1.303680982,4.837209302,0,3
3.038750723,1.913043478,4.198795181,2.794478528,2.674418605,0,2
1.369577791,7.782608696,2.518072289,1.303680982,4.418604651,0,3
1.579525737,7.130434783,2.409638554,1.662576687,4,0,3
2.698669751,2.826086957,2.409638554,2.421779141,4.418604651,0,2
1.841526894,5.173913043,2.301204819,1.151840491,4.697674419,0,3
2.089647195,5.347826087,2.626506024,2.180214724,4.627906977,0,3
1.89010989,6.086956522,2.518072289,1.538343558,5.465116279,0,3
2.089647195,5.369565217,2.626506024,2.180214724,4.627906977,0,3
1.82070561,4.260869565,2.030120482,1.110429448,4.488372093,0,2
2.244071718,3.347826087,1.86746988,1.731595092,3.581395349,0,2
2.948525159,2.434782609,2.680722892,3.180981595,3.372093023,0,2
1.359167149,6.739130435,2.355421687,1.082822086,4.069767442,0,3
2.948525159,2.434782609,2.680722892,3.180981595,3.372093023,0,2
2.244071718,3.347826087,1.86746988,1.731595092,3.581395349,0,2
1.919606709,5.304347826,2.355421687,1.993865031,5.674418605,0,3
1.919606709,5.304347826,2.355421687,1.993865031,5.674418605,0,3
1.182186235,7.652173913,1.542168675,1.303680982,6.302325581,0,3
1.355696935,6.869565217,2.572289157,1.317484663,3.23255814,0,3
2.072296125,4,2.355421687,1.262269939,4.209302326,0,2
2.429728167,4.52173913,2.192771084,2.68404908,4.558139535,0,3
2.459224986,4.130434783,2.355421687,2.601226994,3.302325581,0,3
2.39329092,2.956521739,2.030120482,1.98006135,4.488372093,0,2
2.02891845,3.347826087,2.192771084,1.303680982,4.627906977,0,2
1.355696935,6.869565217,2.572289157,1.317484663,3.23255814,0,3
2.958935801,2.826086957,2.409638554,3.305214724,2.953488372,0,3
3.082128398,2.304347826,2.572289157,3.581288344,3.930232558,0,2
3.082128398,2.304347826,2.572289157,3.581288344,3.930232558,0,2
3.082128398,2.304347826,2.572289157,3.581288344,3.930232558,0,2
1.418160787,7.52173913,2.409638554,1.289877301,4.627906977,0,4
2.200694043,3.47826087,1.975903614,1.800613497,4.837209302,0,2
2.958935801,2.826086957,2.409638554,3.305214724,2.953488372,0,3
2.042799306,4.391304348,2.301204819,1.248466258,4.837209302,0,3
1.445922499,8.043478261,2.084337349,1.303680982,4.558139535,0,3
1.407750145,6.869565217,2.734939759,1.151840491,3.790697674,0,3
2.906882591,2.695652174,4.036144578,3.042944785,3.720930233,0,2
2.906882591,2.695652174,4.036144578,3.042944785,3.720930233,0,2
2.032388664,4.913043478,2.301204819,1.483128834,5.465116279,0,2
2.157316368,4,2.463855422,1.828220859,4.348837209,0,2
1.563909774,5.304347826,2.301204819,1.082822086,4.627906977,0,3
1.66454598,4.782608696,2.463855422,1.207055215,3.162790698,0,3
1.640254482,5.304347826,2.572289157,1.055214724,8.255813953,0,3
1.484094853,6.347826087,2.518072289,1.069018405,5.465116279,0,3
1.801619433,5.043478261,2.518072289,1.110429448,4.209302326,0,2
2.119144014,3.347826087,2.084337349,1.13803681,3.720930233,0,2
2.492192019,3.739130435,2.192771084,2.26993865,4.348837209,0,3
1.406015038,6.739130435,2.789156627,1.179447853,4.76744186,0,3
1.267206478,7.130434783,3.060240964,1.096625767,3.720930233,0,3
2.39329092,3.086956522,2.409638554,2.007668712,3.930232558,0,2
2.39329092,3.086956522,2.409638554,2.007668712,3.930232558,0,2
2.247541932,2.434782609,2.409638554,1.538343558,4.627906977,0,2
2.604973973,7.260869565,3.439759036,4.036809816,3.651162791,0,2
2.39329092,3.086956522,2.409638554,2.007668712,3.930232558,0,2
1.478889532,6.739130435,2.789156627,1.400306748,4.209302326,0,3
2.001156738,3.02173913,1.975903614,1.082822086,4.558139535,0,1
2.247541932,2.434782609,2.409638554,1.538343558,4.627906977,0,2
1.61249277,6.869565217,2.789156627,1.193251534,4.976744186,0,3
2.18507808,3.47826087,2.355421687,1.993865031,4.069767442,0,3
1.805089647,5.173913043,2.518072289,1.041411043,6.23255814,0,3
1.373048005,7.52173913,3.656626506,1.317484663,3.860465116,0,3
1.373048005,7.52173913,3.656626506,1.317484663,3.860465116,0,3
1.600347021,5.826086957,2.789156627,1.400306748,4.348837209,0,3
1.324465009,7.652173913,2.246987952,1.496932515,2.744186047,0,3
2.056680162,6.217391304,3.006024096,2.256134969,3.511627907,0,3
2.750722961,4.326086957,2.355421687,2.366564417,5.465116279,0,3
1.536148062,5.5,2.572289157,1.069018405,3.23255814,0,3
3.028340081,3.869565217,3.114457831,3.139570552,4.209302326,0,3
1.536148062,5.5,2.572289157,1.069018405,3.23255814,0,3
2.507807981,2.695652174,2.626506024,2.035276074,3.651162791,0,2
2.108733372,4.652173913,2.355421687,1.773006135,3.581395349,0,2
1.935222672,6.47826087,2.409638554,1.98006135,4.837209302,0,3
1.848467322,4.913043478,2.789156627,1.248466258,4.348837209,0,3
2.993637941,4.130434783,2.138554217,3.167177914,5.395348837,0,3
1.744360902,5.434782609,2.680722892,1.234662577,3.930232558,0,3
1.657605552,8.891304348,1.054216867,2.076687117,4.76744186,0,4
2.247541932,4.52173913,2.246987952,2.090490798,3.162790698,0,2
2.195488722,3.869565217,2.246987952,1.745398773,4,0,2
1.570850202,5.173913043,2.518072289,1.069018405,4.488372093,0,3
1.501445922,6.652173913,1.704819277,1.158742331,5.744186047,0,2
1.536148062,5.565217391,2.626506024,1.27607362,4.348837209,0,1
1.935222672,2.956521739,1.921686747,1.096625767,3.441860465,0,2
1.258530943,8.043478261,2.626506024,1.207055215,4.627906977,0,3
1.466743783,6.869565217,2.734939759,1.069018405,5.465116279,0,3
1.466743783,6.869565217,2.734939759,1.069018405,5.465116279,0,3
1.570850202,5.173913043,2.572289157,1.303680982,3.790697674,0,3
2.611914401,2.043478261,1.975903614,2.159509202,4.279069767,0,2
1.640254482,5.173913043,2.409638554,1.303680982,3.372093023,0,3
1.484094853,7.130434783,2.734939759,1.220858896,4.069767442,0,3
2.021978022,3.347826087,1.921686747,1.621165644,2.953488372,0,3
